Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used,FullTolReached,ToldReached,ToldReached,NoRootsFound
5564,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.178447999999999995512922623675,178448.000000000000000000000000000000,178448.000000000000000000000000000000,178448.000000000000000000000000000000,258.455737080982430597941856831312,337712.270630844868719577789306640625,258.455737081042343561421148478985,337712.270631741732358932495117187500,0.000000896863639354705810546875,0.000000000059912963479291647673,4758,83,374,374,876
5565,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.620999999999999996447286321199,621000.000000000000000000000000000000,621000.000000000000000000000000000000,621000.000000000000000000000000000000,258.455736927895827648171689361334,337712.270628400554414838552474975586,258.455737081042343561421148478985,337712.270631741732358932495117187500,0.000003341177944093942642211914,0.000000153146515913249459117651,2881,0,0,0,0
5566,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025243999999999999078736934166,25244.000000000000000000000000000000,25244.000000000000000000000000000000,25244.000000000000000000000000000000,255.918206799282046404186985455453,410339.194803488615434616804122924805,255.927437600039155540798674337566,410339.222453071677591651678085327148,0.027649583062157034873962402344,0.009230800757109136611688882113,2878,0,0,0,584
5567,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.178108999999999989549692713808,178109.000000000000000000000000000000,178109.000000000000000000000000000000,178109.000000000000000000000000000000,255.927437600073716339466045610607,410339.222452174813952296972274780273,255.927437600039155540798674337566,410339.222453071677591651678085327148,0.000000896863639354705810546875,0.000000000034560798667371273041,4753,84,374,374,875
5568,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.622612000000000054278359584714,622612.000000000000000000000000000000,622612.000000000000000000000000000000,622612.000000000000000000000000000000,255.927437650880534647512831725180,410339.222454098635353147983551025391,255.927437600043731436016969382763,410339.222453070688061416149139404297,0.000001027947291731834411621094,0.000000050836803211495862342417,2881,0,0,0,0
5569,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025242000000000000548006084955,25242.000000000000000000000000000000,25242.000000000000000000000000000000,25242.000000000000000000000000000000,218.311117810126518179458798840642,374076.688688147696666419506072998047,218.326489407998991509884945116937,374076.713145141489803791046142578125,0.024456993793137371540069580078,0.015371597872473330426146276295,2878,0,0,0,584
5570,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.175081999999999987638332754614,175082.000000000000000000000000000000,175082.000000000000000000000000000000,175082.000000000000000000000000000000,218.326495662413805121104815043509,374076.709014237218070775270462036133,218.326489407998991509884945116937,374076.713145141489803791046142578125,0.004130904271733015775680541992,0.000006254414813611219869926572,4716,81,375,375,878
5571,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.614383000000000012441603303159,614383.000000000000000000000000000000,614383.000000000000000000000000000000,614383.000000000000000000000000000000,218.326489385541293586356914602220,374076.713148476032074540853500366211,218.326489408004562164933304302394,374076.713145959656685590744018554688,0.000002516375388950109481811523,0.000000022463268578576389700174,2881,0,0,0,0
5572,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025246000000000001078914735331,25246.000000000000000000000000000000,25246.000000000000000000000000000000,25246.000000000000000000000000000000,253.113643376094898940209532156587,285083.911637215176597237586975097656,253.119551096560115865941043011844,285083.905154321750160306692123413086,0.006482893426436930894851684570,0.005907720465216925731510855258,2878,0,0,0,584
5573,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.176586999999999993971044887076,176587.000000000000000000000000000000,176587.000000000000000000000000000000,176587.000000000000000000000000000000,253.119551096565317038766806945205,285083.905153424886520951986312866211,253.119551096560115865941043011844,285083.905154321750160306692123413086,0.000000896863639354705810546875,0.000000000005201172825763933361,4736,77,372,372,882
5574,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.615847999999999951015183796699,615848.000000000000000000000000000000,615848.000000000000000000000000000000,615848.000000000000000000000000000000,253.119551149680489743332145735621,285083.905154546024277806282043457031,253.119551096560115865941043011844,285083.905154321750160306692123413086,0.000000224274117499589920043945,0.000000053120373877391102723777,2881,0,0,0,0
5575,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025239999999999998547828283790,25240.000000000000000000000000000000,25240.000000000000000000000000000000,25240.000000000000000000000000000000,254.241234481310527826281031593680,535580.434626718750223517417907714844,254.253696374019426684753852896392,535580.448620176059193909168243408203,0.013993457308970391750335693359,0.012461892708898858472821302712,2878,0,0,0,585
5576,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.176640999999999992464694287264,176641.000000000000000000000000000000,176641.000000000000000000000000000000,176641.000000000000000000000000000000,254.253696374020222492617904208601,535580.448612189618870615959167480469,254.253696374019426684753852896392,535580.448620176059193909168243408203,0.000007986440323293209075927734,0.000000000000795807864051312208,4734,84,373,373,875
5577,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.621904000000000012349232747511,621904.000000000000000000000000000000,621904.000000000000000000000000000000,621904.000000000000000000000000000000,254.253696303630590591637883335352,535580.448613877175375819206237792969,254.253696374019710901848156936467,535580.448620175826363265514373779297,0.000006298650987446308135986328,0.000000070389120310210273601115,2881,0,0,0,0
5578,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025243999999999999078736934166,25244.000000000000000000000000000000,25244.000000000000000000000000000000,25244.000000000000000000000000000000,255.070690584010435486561618745327,235625.358726133330492302775382995605,255.094983424145084427436813712120,235625.243398166785482317209243774414,0.115327966545009985566139221191,0.024292840134648940875194966793,2878,0,0,0,584
5579,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.174947999999999992404298154725,174948.000000000000000000000000000000,174948.000000000000000000000000000000,174948.000000000000000000000000000000,255.094983424178565201145829632878,235625.243398725113365799188613891602,255.094983424145084427436813712120,235625.243398166785482317209243774414,0.000000558327883481979370117188,0.000000000033480773709015920758,4715,75,374,374,884
5580,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.615218000000000042604142436176,615218.000000000000000000000000000000,615218.000000000000000000000000000000,615218.000000000000000000000000000000,255.094983411625293001634418033063,235625.243400202016346156597137451172,255.094983424137495831018895842135,235625.243398166872793808579444885254,0.000002035143552348017692565918,0.000000012512202829384477809072,2881,0,0,0,0
5581,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025238000000000000017097434579,25238.000000000000000000000000000000,25238.000000000000000000000000000000,25238.000000000000000000000000000000,242.005142086771655840493622235954,393838.915275809355080127716064453125,242.036262933215425618982408195734,393838.845983844075817614793777465820,0.069291965279262512922286987305,0.031120846443769778488785959780,2878,0,0,0,585
5582,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.176968999999999987426946290725,176969.000000000000000000000000000000,176969.000000000000000000000000000000,176969.000000000000000000000000000000,242.036262933199338931444799527526,393838.845982947212178260087966918945,242.036262933215425618982408195734,393838.845983844075817614793777465820,0.000000896863639354705810546875,0.000000000016086687537608668208,4739,84,373,373,875
5583,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.618399999999999949729101444973,618400.000000000000000000000000000000,618400.000000000000000000000000000000,618400.000000000000000000000000000000,242.036262933753278048243373632431,393838.845978781231679022312164306641,242.036262933136924857535632327199,393838.845994039322249591350555419922,0.000015258090570569038391113281,0.000000000616353190707741305232,2881,0,0,0,0
5584,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025235000000000000486277684786,25235.000000000000000000000000000000,25235.000000000000000000000000000000,25235.000000000000000000000000000000,194.262970620760341944333049468696,575706.346664586802944540977478027344,194.311954722810099838170572184026,575706.517310968018136918544769287109,0.170646381215192377567291259766,0.048984102049757893837522715330,2878,0,0,0,584
5585,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.174628000000000005442757355922,174628.000000000000000000000000000000,174628.000000000000000000000000000000,174628.000000000000000000000000000000,194.311954722769939962745411321521,575706.517312981537543237209320068359,194.311954722810099838170572184026,575706.517310968018136918544769287109,0.000002013519406318664550781250,0.000000000040159875425160862505,4702,65,373,373,894
5586,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.616728000000000053937299071549,616728.000000000000000000000000000000,616728.000000000000000000000000000000,616728.000000000000000000000000000000,194.311954731824954478724976070225,575706.517314085038378834724426269531,194.311954722810099838170572184026,575706.517310968018136918544769287109,0.000003117020241916179656982422,0.000000009014854640554403886199,2881,0,0,0,0
5587,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025243000000000001548094985537,25243.000000000000000000000000000000,25243.000000000000000000000000000000,25243.000000000000000000000000000000,223.002807220172797997292946092784,222466.318323952669743448495864868164,223.029106419318225107417674735188,222466.428874103236012160778045654297,0.110550150566268712282180786133,0.026299199145427110124728642404,2878,0,0,0,584
5588,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.175751999999999991564081369688,175752.000000000000000000000000000000,175752.000000000000000000000000000000,175752.000000000000000000000000000000,223.029106419369412606101832352579,222466.428874661563895642757415771484,223.029106419318225107417674735188,222466.428874103236012160778045654297,0.000000558327883481979370117188,0.000000000051187498684157617390,4727,83,375,375,876
5589,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.613084999999999991082688666211,613085.000000000000000000000000000000,613085.000000000000000000000000000000,613085.000000000000000000000000000000,223.029106424028697119865682907403,222466.428877399448538199067115783691,223.029106419316832443655584938824,222466.428874103206908330321311950684,0.000003296241629868745803833008,0.000000004711864676210097968578,2881,0,0,0,0
5590,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025238000000000000017097434579,25238.000000000000000000000000000000,25238.000000000000000000000000000000,25238.000000000000000000000000000000,236.294582768851881837690598331392,57645.945068242268462199717760086060,236.323337987736863397003617137671,57645.887885255033324938267469406128,0.057182987235137261450290679932,0.028755218884981559313018806279,2878,0,0,0,585
5591,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.175638999999999989576338066399,175639.000000000000000000000000000000,175639.000000000000000000000000000000,175639.000000000000000000000000000000,236.323337987740501375810708850622,57645.887895085768832359462976455688,236.323337987736863397003617137671,57645.887885255033324938267469406128,0.000009830735507421195507049561,0.000000000003637978807091712952,4721,77,372,372,882
5592,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.616987999999999980893505835411,616988.000000000000000000000000000000,616988.000000000000000000000000000000,616988.000000000000000000000000000000,236.323337987433859552766080014408,57645.887891896694782190024852752686,236.323337987756360689672874286771,57645.887895671352453064173460006714,0.000003774657670874148607254028,0.000000000322501136906794272363,2881,0,0,0,0
5593,,ANCAS,16,15,604800.000000000000000000000000000000,2900.855094322773766180034726858139,2,3121,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024920000000000001177946629127,24920.000000000000000000000000000000,24920.000000000000000000000000000000,24920.000000000000000000000000000000,368.785731937783225475868675857782,564458.191653095767833292484283447266,368.886179806514007850637426599860,564458.030281032901257276535034179688,0.161372062866576015949249267578,0.100447868730782374768750742078,3118,0,0,0,929
5594,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2900.855094322773766180034726858139,2,3121,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.071249999999999993893773364562,71250.000000000000000000000000000000,71250.000000000000000000000000000000,71250.000000000000000000000000000000,368.886179807378084660740569233894,564458.029973047669045627117156982422,368.886179806514007850637426599860,564458.030281032901257276535034179688,0.000307985232211649417877197266,0.000000000864076810103142634034,3676,26,109,109,1013
5595,,CATCH,16,15,604800.000000000000000000000000000000,2900.855094322773766180034726858139,2,3121,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.684780999999999973049114032619,684781.000000000000000000000000000000,684781.000000000000000000000000000000,684781.000000000000000000000000000000,368.886179847134087594895390793681,564458.029960095533169806003570556641,368.886179806514007850637426599860,564458.030281032901257276535034179688,0.000320937368087470531463623047,0.000000040620079744257964193821,3121,0,0,0,0
5596,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025240999999999999547917184373,25241.000000000000000000000000000000,25241.000000000000000000000000000000,25241.000000000000000000000000000000,218.389314332886783631693106144667,565247.226143941283226013183593750000,218.349911558649949938626377843320,565247.233017584891058504581451416016,0.006873643607832491397857666016,0.039402774236833693066728301346,2878,0,0,0,584
5597,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.178044000000000007810641022843,178044.000000000000000000000000000000,178044.000000000000000000000000000000,178044.000000000000000000000000000000,218.349911558724102178530301898718,565247.233019598410464823246002197266,218.349911558649949938626377843320,565247.233017584891058504581451416016,0.000002013519406318664550781250,0.000000000074152239903924055398,4753,88,374,374,871
5598,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.618465999999999960223817652150,618466.000000000000000000000000000000,618466.000000000000000000000000000000,618466.000000000000000000000000000000,218.349911590803316130404709838331,565247.233315289486199617385864257812,218.349911558646255116400425322354,565247.233017564867623150348663330078,0.000297724618576467037200927734,0.000000032157061014004284515977,2881,0,0,0,0
5599,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025246000000000001078914735331,25246.000000000000000000000000000000,25246.000000000000000000000000000000,25246.000000000000000000000000000000,225.949610261392706433980492874980,413637.311774277943186461925506591797,225.982627626157778877313830889761,413637.379630086652468889951705932617,0.067855808709282428026199340820,0.033017364765072443333338014781,2878,0,0,0,584
5600,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.179252999999999995672794739221,179253.000000000000000000000000000000,179253.000000000000000000000000000000,179253.000000000000000000000000000000,225.982627626145017529779579490423,413637.379619189770892262458801269531,225.982627626157778877313830889761,413637.379630086652468889951705932617,0.000010896881576627492904663086,0.000000000012761347534251399338,4768,89,373,373,870
5601,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.623508999999999979912956860062,623509.000000000000000000000000000000,623509.000000000000000000000000000000,623509.000000000000000000000000000000,225.982627631368131915223784744740,413637.379606632923241704702377319336,225.982627626155277766883955337107,413637.379630086594261229038238525391,0.000023453671019524335861206055,0.000000005212854148339829407632,2881,0,0,0,0
5602,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025240999999999999547917184373,25241.000000000000000000000000000000,25241.000000000000000000000000000000,25241.000000000000000000000000000000,218.532788574932453684596111997962,387259.527523746888618916273117065430,218.557162306770237591990735381842,387259.571214315714314579963684082031,0.043690568825695663690567016602,0.024373731837783907394623383880,2878,0,0,0,585
5603,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.177722999999999992093435707829,177723.000000000000000000000000000000,177723.000000000000000000000000000000,177723.000000000000000000000000000000,218.557162306766457504636491648853,387259.571213418850675225257873535156,218.557162306770237591990735381842,387259.571214315714314579963684082031,0.000000896863639354705810546875,0.000000000003780087354243732989,4752,93,374,374,866
5604,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.612693000000000043137049487996,612693.000000000000000000000000000000,612693.000000000000000000000000000000,612693.000000000000000000000000000000,218.557162304142764241987606510520,387259.571215027186553925275802612305,218.557162306768901771647506393492,387259.571214315656106919050216674805,0.000000711530447006225585937500,0.000000002626137529659899882972,2881,0,0,0,0
5605,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025243000000000001548094985537,25243.000000000000000000000000000000,25243.000000000000000000000000000000,25243.000000000000000000000000000000,241.024129721960605365893570706248,558667.507896493189036846160888671875,241.060074535653171778903924860060,558667.675093263271264731884002685547,0.167196770082227885723114013672,0.035944813692566413010354153812,2878,0,0,0,584
5606,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.178677000000000002488675932000,178677.000000000000000000000000000000,178677.000000000000000000000000000000,178677.000000000000000000000000000000,241.060074536031123670909437350929,558667.675095276790671050548553466797,241.060074535653171778903924860060,558667.675093263271264731884002685547,0.000002013519406318664550781250,0.000000000377951892005512490869,4760,89,374,374,870
5607,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.609074000000000004284572696633,609074.000000000000000000000000000000,609074.000000000000000000000000000000,609074.000000000000000000000000000000,241.060074533157234100144705735147,558667.675094966543838381767272949219,241.060074535653171778903924860060,558667.675093263271264731884002685547,0.000001703272573649883270263672,0.000000002495937678759219124913,2881,0,0,0,0
5608,,ANCAS,16,15,604800.000000000000000000000000000000,2889.967412834488186490489169955254,2,3136,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027434000000000000052402526762,27434.000000000000000000000000000000,27434.000000000000000000000000000000,27434.000000000000000000000000000000,417.451311089448040547722484916449,557168.498006433830596506595611572266,417.510507218403859042155090719461,557168.395845115766860544681549072266,0.102161318063735961914062500000,0.059196128955818494432605803013,3133,0,0,0,643
5609,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2889.967412834488186490489169955254,2,3136,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.188952000000000008839151632856,188952.000000000000000000000000000000,188952.000000000000000000000000000000,188952.000000000000000000000000000000,417.510507218410168661648640409112,557168.395837129326537251472473144531,417.510507218403859042155090719461,557168.395845115766860544681549072266,0.000007986440323293209075927734,0.000000000006309619493549689651,5105,83,400,400,961
5610,,CATCH,16,15,604800.000000000000000000000000000000,2889.967412834488186490489169955254,2,3136,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.656934000000000017926993223227,656934.000000000000000000000000000000,656934.000000000000000000000000000000,656934.000000000000000000000000000000,417.510507202721441899484489113092,557168.395849843975156545639038085938,417.510507218403859042155090719461,557168.395845115766860544681549072266,0.000004728208296000957489013672,0.000000015682417142670601606369,3136,0,0,0,0
5611,,ANCAS,16,15,604800.000000000000000000000000000000,2889.969263016100285312859341502190,2,3136,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027434000000000000052402526762,27434.000000000000000000000000000000,27434.000000000000000000000000000000,27434.000000000000000000000000000000,400.814169630506967223482206463814,80498.126797947421437129378318786621,400.866159605800419285515090450644,80498.172205313705489970743656158447,0.045407366284052841365337371826,0.051989975293452062032883986831,3133,0,0,0,643
5612,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2889.969263016100285312859341502190,2,3136,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.194796999999999997932320638938,194797.000000000000000000000000000000,194797.000000000000000000000000000000,194797.000000000000000000000000000000,400.866159605796042342262808233500,80498.172205144437612034380435943604,400.866159605800419285515090450644,80498.172205313705489970743656158447,0.000000169267877936363220214844,0.000000000004376943252282217145,5165,98,401,401,946
5613,,CATCH,16,15,604800.000000000000000000000000000000,2889.969263016100285312859341502190,2,3136,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.659961000000000019838353182422,659961.000000000000000000000000000000,659961.000000000000000000000000000000,659961.000000000000000000000000000000,400.866159604727840815030504018068,80498.172220083331922069191932678223,400.866159605800419285515090450644,80498.172205313705489970743656158447,0.000014769626432098448276519775,0.000000001072578470484586432576,3136,0,0,0,0
5614,,ANCAS,16,15,604800.000000000000000000000000000000,2889.952186142462778661865741014481,2,3136,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027435000000000001052491427345,27435.000000000000000000000000000000,27435.000000000000000000000000000000,27435.000000000000000000000000000000,396.536877471601826528058154508471,5404.032234468273600214160978794098,396.524214332514929992612451314926,5404.024869143859177711419761180878,0.007365324414422502741217613220,0.012663139086896535445703193545,3133,0,0,0,643
5615,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2889.952186142462778661865741014481,2,3136,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.191894000000000009009681889438,191894.000000000000000000000000000000,191894.000000000000000000000000000000,191894.000000000000000000000000000000,396.524214332513395220303209498525,5404.024869156490240129642188549042,396.524214332514929992612451314926,5404.024869143859177711419761180878,0.000000012631062418222427368164,0.000000000001534772309241816401,5140,85,398,398,959
5616,,CATCH,16,15,604800.000000000000000000000000000000,2889.952186142462778661865741014481,2,3136,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.660567000000000015269563391485,660567.000000000000000000000000000000,660567.000000000000000000000000000000,660567.000000000000000000000000000000,396.524214341872095701546641066670,5404.024872587493518949486315250397,396.524214332514929992612451314926,5404.024869143859177711419761180878,0.000003443634341238066554069519,0.000000009357165708934189751744,3136,0,0,0,0
5617,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024375999999999998363309217098,24376.000000000000000000000000000000,24376.000000000000000000000000000000,24376.000000000000000000000000000000,34753.765287259338947478681802749634,241117.040395635151071473956108093262,34753.923950827469525393098592758179,241117.038285571994492784142494201660,0.002110063156578689813613891602,0.158663568130577914416790008545,2878,0,0,0,753
5618,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.116540000000000004698463840214,116540.000000000000000000000000000000,116540.000000000000000000000000000000,116540.000000000000000000000000000000,34753.923950830059766303747892379761,241117.039066129451384767889976501465,34753.923950827469525393098592758179,241117.038285571994492784142494201660,0.000780557456891983747482299805,0.000000002590240910649299621582,3793,32,203,203,927
5619,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.655182000000000042128078803216,655182.000000000000000000000000000000,655182.000000000000000000000000000000,655182.000000000000000000000000000000,34753.923950823387713171541690826416,241117.039244191895704716444015502930,34753.923950827469525393098592758179,241117.038285571819869801402091979980,0.000958620075834915041923522949,0.000000004081812221556901931763,2881,0,0,0,0
5620,,ANCAS,16,15,604800.000000000000000000000000000000,2867.784642636841908824862912297249,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027553000000000001101785329638,27553.000000000000000000000000000000,27553.000000000000000000000000000000,27553.000000000000000000000000000000,437.640234000800944613729370757937,521213.903359839750919491052627563477,437.703314673494276121346047148108,521213.850609232613351196050643920898,0.052750607137568295001983642578,0.063080672693331507616676390171,3148,0,0,0,648
5621,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2867.784642636841908824862912297249,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.190283000000000007689848757764,190283.000000000000000000000000000000,190283.000000000000000000000000000000,190283.000000000000000000000000000000,437.703314673519969346671132370830,521213.850618335767649114131927490234,437.703314673494276121346047148108,521213.850609232613351196050643920898,0.000009103154297918081283569336,0.000000000025693225325085222721,5132,80,401,401,969
5622,,CATCH,16,15,604800.000000000000000000000000000000,2867.784642636841908824862912297249,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.674942000000000041914915982488,674942.000000000000000000000000000000,674942.000000000000000000000000000000,674942.000000000000000000000000000000,437.703314665231062008388107642531,521213.850615033414214849472045898438,437.703314673494276121346047148108,521213.850609232613351196050643920898,0.000005800800863653421401977539,0.000000008263214112957939505577,3151,0,0,0,0
5623,,ANCAS,16,15,604800.000000000000000000000000000000,2867.776222386826702859252691268921,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027553000000000001101785329638,27553.000000000000000000000000000000,27553.000000000000000000000000000000,27553.000000000000000000000000000000,434.540629678969082760886522009969,270467.139152600022498518228530883789,434.472066078038778869085945188999,270467.154760317527689039707183837891,0.015607717505190521478652954102,0.068563600930303891800576820970,3148,0,0,0,648
5624,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2867.776222386826702859252691268921,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.193323999999999995846877709482,193324.000000000000000000000000000000,193324.000000000000000000000000000000,193324.000000000000000000000000000000,434.472066078066291083814576268196,270467.154749420646112412214279174805,434.472066078038778869085945188999,270467.154760317527689039707183837891,0.000010896881576627492904663086,0.000000000027512214728631079197,5170,93,398,398,956
5625,,CATCH,16,15,604800.000000000000000000000000000000,2867.776222386826702859252691268921,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.670240999999999975678122154932,670241.000000000000000000000000000000,670241.000000000000000000000000000000,670241.000000000000000000000000000000,434.472066173269297451042803004384,270467.154681832587812095880508422852,434.472066078038778869085945188999,270467.154760317527689039707183837891,0.000078484939876943826675415039,0.000000095230518581956857815385,3151,0,0,0,0
